trip_distance,trip_duration,passenger_count,pickup_hour,is_weekend,fare_amount,traffic_condition_High,traffic_condition_Low,traffic_condition_Medium,traffic_condition_Very High,weather_condition_Clear,weather_condition_Cloudy,weather_condition_Foggy,weather_condition_Rainy,weather_condition_Snowy
5.63,12.54,4.0,1,0,28.78,1,0,0,0,0,1,0,0,0
14.01,29.57,2.0,22,0,51.54,0,0,1,0,1,0,0,0,0
3.09,9.61,4.0,23,1,16.88,0,0,1,0,1,0,0,0,0
18.07,34.0,2.0,21,1,59.86,0,0,1,0,0,1,0,0,0
3.94,9.35,1.0,13,1,20.09,1,0,0,0,1,0,0,0,0
0.5,10.58,1.0,10,1,4.23,0,0,1,0,1,0,0,0,0
18.86,27.99,1.0,22,0,48.96,0,1,0,0,1,0,0,0,0
0.77,2.36,2.0,10,0,8.28,0,0,1,0,0,0,0,1,0
3.08,7.45,4.0,16,0,15.16,0,0,1,0,1,0,0,0,0
6.82,14.1,5.0,6,0,37.03,1,0,0,0,0,0,0,1,0
7.99,13.71,1.0,15,0,28.85,0,0,1,0,1,0,0,0,0
4.76,9.12,4.0,0,1,22.41,0,0,1,0,0,0,1,0,0
2.78,8.34,1.0,12,0,17.18,1,0,0,0,1,0,0,0,0
3.19,8.77,2.0,0,0,20.09,1,0,0,0,1,0,0,0,0
8.93,16.64,1.0,10,0,29.41,0,0,1,0,1,0,0,0,0
11.17,21.51,1.0,5,0,41.77,0,0,1,0,1,0,0,0,0
12.55,31.33,1.0,19,1,60.71,1,0,0,0,0,1,0,0,0
12.47,18.72,5.0,2,0,39.53,0,1,0,0,0,0,0,1,0
0.77,1.0,3.0,11,1,8.27,0,0,1,0,1,0,0,0,0
5.46,6.98,1.0,4,1,19.31,0,1,0,0,0,0,0,1,0
0.5,3.24,6.0,8,0,17.44,0,0,0,1,0,0,0,1,0
6.38,7.95,2.0,11,0,16.99,0,1,0,0,0,0,1,0,0
4.66,3.85,4.0,9,0,13.36,0,1,0,0,1,0,0,0,0
17.49,32.19,1.0,18,0,60.58,0,0,1,0,1,0,0,0,0
3.46,7.89,1.0,4,0,19.47,1,0,0,0,1,0,0,0,0
1.0,3.6,2.0,4,1,7.22,0,0,1,0,1,0,0,0,0
1.23,1.0,1.0,8,0,9.28,1,0,0,0,0,1,0,0,0
11.47,27.36,1.0,19,1,55.17,1,0,0,0,0,1,0,0,0
7.7,16.74,1.0,16,0,27.5,0,0,1,0,1,0,0,0,0
0.85,1.0,1.0,9,0,11.38,1,0,0,0,0,1,0,0,0
0.7,1.21,1.0,20,1,5.0,0,1,0,0,1,0,0,0,0
9.66,23.23,5.0,0,0,59.64,0,0,0,1,1,0,0,0,0
0.6,3.14,1.0,21,0,5.8,1,0,0,0,1,0,0,0,0
9.8,22.75,1.0,14,0,45.03,1,0,0,0,0,1,0,0,0
0.68,1.0,2.0,22,1,9.74,1,0,0,0,0,0,0,1,0
0.71,2.4,2.0,16,0,5.68,0,1,0,0,0,0,1,0,0
3.75,10.58,1.0,12,0,12.63,0,0,1,0,1,0,0,0,0
3.7,7.11,1.0,0,1,11.13,0,1,0,0,1,0,0,0,0
13.4,33.48,3.0,7,0,64.89,1,0,0,0,0,0,1,0,0
11.2,22.21,1.0,22,0,55.43,1,0,0,0,0,0,0,1,0
3.78,9.95,1.0,19,0,25.67,0,0,0,1,1,0,0,0,0
0.7,2.66,1.0,13,0,7.59,1,0,0,0,0,0,0,1,0
12.01,26.04,2.0,21,0,52.05,1,0,0,0,1,0,0,0,0
6.54,9.08,1.0,22,0,23.14,0,0,1,0,1,0,0,0,0
4.42,11.73,1.0,10,0,24.44,1,0,0,0,1,0,0,0,0
18.95,34.84,1.0,5,1,65.52,0,0,1,0,0,1,0,0,0
0.94,3.92,1.0,10,1,9.78,0,0,0,1,0,1,0,0,0
5.43,8.18,1.0,12,0,13.68,0,1,0,0,0,1,0,0,0
0.5,1.0,1.0,11,0,7.04,1,0,0,0,0,1,0,0,0
5.06,9.36,2.0,21,0,19.61,0,0,1,0,1,0,0,0,0
0.5,1.0,1.0,1,1,7.47,0,0,1,0,1,0,0,0,0
1.01,1.43,1.0,20,0,12.91,1,0,0,0,0,1,0,0,0
1.0,1.0,1.0,2,1,11.23,1,0,0,0,0,0,0,1,0
8.38,20.45,1.0,22,0,42.01,1,0,0,0,0,1,0,0,0
10.96,18.94,2.0,3,0,32.19,0,1,0,0,0,1,0,0,0
7.0,9.5,1.0,16,1,20.46,0,1,0,0,0,1,0,0,0
3.76,6.39,2.0,5,1,13.04,0,1,0,0,1,0,0,0,0
2.69,5.56,3.0,6,0,12.77,0,0,1,0,1,0,0,0,0
2.02,5.74,1.0,10,0,9.9,0,0,1,0,0,1,0,0,0
0.5,2.05,1.0,2,0,6.85,0,0,1,0,0,1,0,0,0
0.5,1.0,2.0,1,0,4.23,0,1,0,0,1,0,0,0,0
6.0,10.58,1.0,8,1,33.15,1,0,0,0,0,0,1,0,0
0.61,1.0,5.0,18,0,10.31,0,0,1,0,0,0,0,1,0
6.46,7.88,4.0,11,0,15.8,0,1,0,0,1,0,0,0,0
5.92,14.43,1.0,11,1,30.21,1,0,0,0,0,0,1,0,0
7.94,15.74,1.0,11,0,27.44,0,0,1,0,1,0,0,0,0
9.52,12.66,1.0,17,1,26.32,0,1,0,0,1,0,0,0,0
4.85,6.06,3.0,8,1,15.63,0,1,0,0,1,0,0,0,0
7.9,13.55,1.0,16,0,27.16,0,1,0,0,0,0,0,1,0
7.02,9.31,1.0,20,0,21.11,0,1,0,0,1,0,0,0,0
18.51,29.41,5.0,15,1,46.53,0,1,0,0,1,0,0,0,0
0.5,1.0,3.0,16,0,6.48,0,1,0,0,0,0,0,1,0
2.64,5.7,3.0,20,0,12.52,0,0,1,0,0,1,0,0,0
17.68,27.85,2.0,7,0,56.92,0,0,1,0,1,0,0,0,0
4.87,10.87,1.0,10,1,18.83,0,0,1,0,1,0,0,0,0
7.74,20.6,1.0,23,1,39.39,1,0,0,0,1,0,0,0,0
2.6,4.26,1.0,1,1,13.62,0,0,1,0,0,1,0,0,0
1.67,3.82,1.0,7,0,12.88,0,0,1,0,0,0,0,1,0
4.98,9.9,3.0,11,0,26.67,1,0,0,0,0,0,0,1,0
3.49,10.67,1.0,20,0,27.51,0,0,0,1,1,0,0,0,0
7.01,18.07,1.0,0,1,33.67,0,0,1,0,0,0,0,1,0
0.65,1.0,1.0,22,1,3.59,0,1,0,0,1,0,0,0,0
9.58,16.89,2.0,20,0,27.26,0,1,0,0,1,0,0,0,0
6.14,6.45,2.0,16,1,19.77,0,1,0,0,0,0,0,1,0
2.96,5.61,1.0,13,1,16.43,1,0,0,0,1,0,0,0,0
13.45,24.06,2.0,13,1,44.62,0,0,1,0,1,0,0,0,0
9.23,25.0,3.0,15,1,53.95,0,0,0,1,0,1,0,0,0
1.42,1.9,2.0,16,1,6.53,0,1,0,0,1,0,0,0,0
13.83,20.24,5.0,6,0,36.61,0,1,0,0,0,1,0,0,0
10.35,29.36,2.0,14,1,67.14,0,0,0,1,0,0,0,1,0
7.6,9.99,5.0,19,0,25.1,0,1,0,0,0,0,0,1,0
4.33,6.16,1.0,20,0,16.08,0,1,0,0,0,1,0,0,0
16.08,26.03,4.0,12,0,41.16,0,1,0,0,0,1,0,0,0
0.5,1.0,4.0,23,0,5.34,0,1,0,0,0,0,0,1,0
0.5,1.0,3.0,1,0,5.04,0,0,1,0,1,0,0,0,0
3.78,6.8,1.0,18,0,14.76,0,0,1,0,1,0,0,0,0
13.31,30.96,1.0,14,0,65.86,1,0,0,0,0,0,0,1,0
1.3,4.05,3.0,14,1,6.6,0,0,1,0,0,1,0,0,0
7.21,12.95,1.0,17,0,28.05,0,0,1,0,1,0,0,0,0
3.84,5.76,1.0,13,0,15.13,0,0,1,0,0,0,0,1,0
14.77,33.11,2.0,11,0,69.06,1,0,0,0,0,0,0,1,0
5.06,12.32,2.0,22,1,35.85,0,0,0,1,0,0,1,0,0
4.29,10.14,3.0,5,1,19.69,0,0,1,0,1,0,0,0,0
2.56,3.24,2.0,8,0,12.67,0,0,1,0,0,1,0,0,0
0.5,3.34,3.0,3,0,8.79,0,0,1,0,0,0,0,1,0
16.0,23.88,1.0,16,0,37.91,0,1,0,0,1,0,0,0,0
13.41,10.58,1.0,1,1,38.51,0,1,0,0,1,0,0,0,0
6.49,8.87,2.0,13,0,23.88,0,0,1,0,0,0,0,1,0
11.72,26.98,1.0,7,1,42.54,0,0,1,0,1,0,0,0,0
15.16,24.93,2.0,1,0,39.96,0,1,0,0,1,0,0,0,0
2.27,1.66,1.0,15,1,9.89,0,0,1,0,0,0,0,1,0
4.79,9.34,1.0,3,0,22.1,0,0,1,0,1,0,0,0,0
1.11,3.28,1.0,0,0,10.38,1,0,0,0,0,1,0,0,0
7.45,20.6,2.0,19,0,50.02,0,0,0,1,0,1,0,0,0
2.08,2.48,5.0,13,1,8.24,0,0,1,0,1,0,0,0,0
8.91,26.1,2.0,7,0,56.33,0,0,0,1,1,0,0,0,0
7.7,16.05,4.0,2,0,37.65,1,0,0,0,0,1,0,0,0
3.55,7.48,2.0,4,0,16.78,0,0,1,0,1,0,0,0,0
0.96,1.69,2.0,5,0,9.27,0,0,1,0,0,0,0,1,0
8.91,15.2,1.0,21,0,35.79,0,0,1,0,0,0,0,1,0
5.88,14.66,1.0,7,1,31.21,1,0,0,0,0,1,0,0,0
11.84,22.42,2.0,5,0,40.68,0,0,1,0,1,0,0,0,0
5.87,12.53,1.0,5,1,25.13,0,0,1,0,0,1,0,0,0
15.29,31.97,3.0,3,0,53.66,0,0,1,0,1,0,0,0,0
6.42,13.92,1.0,6,1,33.28,1,0,0,0,0,0,0,1,0
6.58,9.05,4.0,23,0,17.33,0,1,0,0,1,0,0,0,0
16.74,22.42,5.0,18,0,46.1,0,1,0,0,1,0,0,0,0
4.13,7.24,1.0,6,0,13.01,0,1,0,0,1,0,0,0,0
1.15,1.0,1.0,2,0,5.81,0,1,0,0,0,0,0,0,1
0.5,1.63,2.0,7,0,9.09,0,0,1,0,0,0,0,1,0
11.26,28.51,1.0,0,0,51.76,1,0,0,0,1,0,0,0,0
7.75,13.16,1.0,0,1,34.95,0,0,1,0,0,0,0,0,1
9.74,13.66,3.0,13,1,23.23,0,1,0,0,1,0,0,0,0
1.92,5.63,6.0,5,1,15.8,0,0,1,0,0,0,0,1,0
1.17,4.75,3.0,9,0,14.72,0,0,0,1,0,1,0,0,0
0.5,2.14,1.0,13,1,4.64,0,0,1,0,0,0,0,1,0
3.45,9.05,1.0,3,1,25.58,0,0,0,1,1,0,0,0,0
7.13,7.82,1.0,5,0,18.84,0,1,0,0,1,0,0,0,0
3.98,4.55,1.0,15,0,10.93,0,1,0,0,0,1,0,0,0
4.6,8.68,1.0,20,0,22.68,1,0,0,0,1,0,0,0,0
18.76,36.34,1.0,0,0,62.71,0,0,1,0,1,0,0,0,0
3.42,8.52,4.0,5,0,23.87,1,0,0,0,0,0,0,1,0
5.77,12.22,3.0,8,0,32.85,1,0,0,0,0,1,0,0,0
12.25,22.11,2.0,14,1,41.35,0,0,1,0,1,0,0,0,0
4.04,10.34,1.0,11,0,23.13,1,0,0,0,1,0,0,0,0
7.78,13.95,1.0,2,0,26.58,0,0,1,0,1,0,0,0,0
15.87,35.74,1.0,10,1,75.61,1,0,0,0,0,0,0,1,0
1.27,1.0,6.0,2,1,6.74,0,1,0,0,0,0,0,1,0
5.42,16.23,1.0,1,0,42.16,0,0,0,1,0,0,0,1,0
2.39,1.0,3.0,3,0,7.98,0,1,0,0,1,0,0,0,0
4.92,6.02,1.0,18,0,13.69,0,1,0,0,1,0,0,0,0
5.43,12.36,1.0,1,0,28.4,1,0,0,0,1,0,0,0,0
3.19,3.05,4.0,16,1,13.16,0,0,1,0,0,0,0,0,1
8.03,12.83,1.0,2,0,24.25,0,1,0,0,0,0,0,1,0
2.2,2.96,4.0,9,0,11.12,0,0,1,0,0,1,0,0,0
0.63,10.58,1.0,15,0,5.33,0,1,0,0,1,0,0,0,0
1.1,7.03,1.0,21,1,4.66,0,1,0,0,0,1,0,0,0
1.1,2.83,5.0,8,0,11.54,0,0,1,0,0,0,0,1,0
1.32,3.7,1.0,10,0,8.5,0,0,1,0,0,0,0,1,0
1.2,1.74,2.0,20,0,8.18,0,0,1,0,1,0,0,0,0
8.19,10.05,1.0,14,0,22.1,0,1,0,0,0,0,0,1,0
1.61,5.07,3.0,2,0,12.35,0,0,1,0,0,1,0,0,0
3.39,6.67,1.0,15,0,18.13,1,0,0,0,1,0,0,0,0
18.17,33.61,1.0,20,0,61.34,0,0,1,0,1,0,0,0,0
5.14,13.22,2.0,20,1,23.01,0,0,1,0,0,1,0,0,0
8.81,12.54,1.0,20,0,24.88,0,1,0,0,1,0,0,0,0
1.51,4.7,1.0,11,1,7.35,0,1,0,0,1,0,0,0,0
1.71,4.75,2.0,22,0,13.41,1,0,0,0,1,0,0,0,0
0.5,1.0,1.0,4,0,7.61,0,0,1,0,0,0,1,0,0
1.48,3.46,1.0,6,0,7.54,0,0,1,0,1,0,0,0,0
2.61,4.64,2.0,8,0,12.99,1,0,0,0,1,0,0,0,0
1.56,5.44,4.0,20,0,14.05,1,0,0,0,1,0,0,0,0
0.74,4.21,1.0,17,0,13.5,1,0,0,0,0,0,0,1,0
1.03,2.49,2.0,20,1,12.58,1,0,0,0,0,0,0,1,0
4.94,10.09,2.0,7,1,19.37,0,1,0,0,0,0,0,1,0
1.85,5.59,1.0,11,1,14.91,0,0,0,1,0,1,0,0,0
3.62,12.15,1.0,19,0,29.65,0,0,0,1,0,1,0,0,0
5.6,14.3,1.0,1,0,19.29,0,1,0,0,1,0,0,0,0
9.38,26.76,3.0,9,0,51.42,1,0,0,0,0,1,0,0,0
0.5,1.0,1.0,18,0,8.2,0,0,1,0,1,0,0,0,0
12.85,30.46,3.0,8,0,61.98,1,0,0,0,0,1,0,0,0
7.91,9.76,2.0,23,0,21.9,0,1,0,0,1,0,0,0,0
0.68,2.87,1.0,7,1,7.82,0,0,1,0,0,0,0,1,0
16.55,25.6,1.0,23,0,45.5,0,1,0,0,0,1,0,0,0
20.29,36.5,5.0,23,0,71.0,0,0,1,0,0,1,0,0,0
0.5,3.12,1.0,23,0,6.61,0,1,0,0,0,1,0,0,0
2.59,4.33,1.0,0,0,14.2,0,0,1,0,1,0,0,0,0
13.13,29.49,2.0,5,1,61.25,1,0,0,0,0,1,0,0,0
11.03,26.44,1.0,11,0,48.72,1,0,0,0,1,0,0,0,0
1.63,1.51,1.0,23,1,8.34,0,1,0,0,1,0,0,0,0
1.88,4.31,1.0,18,0,13.55,1,0,0,0,1,0,0,0,0
3.7,10.43,1.0,16,0,13.72,0,0,1,0,1,0,0,0,0
5.3,11.09,1.0,1,1,25.56,1,0,0,0,1,0,0,0,0
7.7,15.79,3.0,10,0,30.81,0,0,1,0,0,0,0,1,0
3.68,7.39,6.0,17,0,25.18,1,0,0,0,0,0,0,1,0
4.97,9.61,1.0,22,0,25.1,1,0,0,0,1,0,0,0,0
11.01,10.58,1.0,21,0,35.3,0,0,1,0,1,0,0,0,0
0.5,6.31,1.0,10,1,7.58,0,0,1,0,0,1,0,0,0
2.33,8.2,1.0,17,1,20.73,0,0,0,1,1,0,0,0,0
10.0,24.17,1.0,7,1,54.34,1,0,0,0,0,0,0,1,0
18.05,32.79,1.0,14,0,56.39,0,0,1,0,1,0,0,0,0
5.73,7.83,5.0,8,0,19.77,0,1,0,0,0,0,0,1,0
6.08,11.17,1.0,14,0,25.73,1,0,0,0,1,0,0,0,0
0.91,6.18,1.0,6,1,12.66,0,0,0,1,1,0,0,0,0
4.75,9.44,1.0,19,1,21.52,0,0,1,0,0,0,1,0,0
6.08,17.69,1.0,12,0,37.82,0,0,0,1,1,0,0,0,0
2.22,10.58,4.0,12,0,9.17,0,1,0,0,1,0,0,0,0
2.51,10.58,1.0,0,0,25.85,0,0,0,1,1,0,0,0,0
3.79,9.41,5.0,19,0,25.21,1,0,0,0,0,1,0,0,0
0.5,1.0,1.0,3,0,5.24,0,0,1,0,1,0,0,0,0
3.11,10.58,2.0,23,0,19.56,0,0,1,0,0,0,0,1,0
1.9,3.3,6.0,3,0,14.74,0,0,1,0,0,0,1,0,0
3.17,2.56,1.0,3,1,14.77,0,0,1,0,0,0,0,1,0
1.02,1.0,1.0,12,1,10.49,0,0,0,1,1,0,0,0,0
7.2,14.08,1.0,22,0,28.65,0,0,1,0,0,0,0,1,0
9.09,27.55,2.0,14,0,53.4,0,0,0,1,1,0,0,0,0
12.45,21.51,1.0,3,0,41.82,0,0,1,0,1,0,0,0,0
5.52,12.38,1.0,5,0,28.73,1,0,0,0,0,1,0,0,0
0.73,1.0,1.0,2,0,8.71,1,0,0,0,0,0,0,1,0
6.16,19.78,4.0,6,1,37.81,0,0,0,1,1,0,0,0,0
7.07,13.17,1.0,5,0,23.59,0,1,0,0,0,1,0,0,0
10.95,24.45,1.0,2,1,46.32,0,0,1,0,0,0,0,0,1
4.52,9.18,2.0,3,1,18.32,0,0,1,0,1,0,0,0,0
1.09,5.77,1.0,9,1,11.35,0,0,1,0,1,0,0,0,0
2.67,3.62,1.0,20,1,13.6,0,0,1,0,0,0,1,0,0
3.61,8.83,1.0,8,0,22.32,1,0,0,0,1,0,0,0,0
8.31,13.46,2.0,5,1,31.47,0,0,1,0,0,0,1,0,0
6.77,13.84,2.0,19,0,30.67,0,0,1,0,1,0,0,0,0
3.52,5.85,1.0,10,1,9.64,0,1,0,0,1,0,0,0,0
7.45,19.54,2.0,17,0,37.88,1,0,0,0,1,0,0,0,0
2.17,4.97,3.0,3,0,7.5,0,1,0,0,1,0,0,0,0
0.86,1.0,1.0,4,0,6.53,0,1,0,0,0,0,0,1,0
1.33,3.06,1.0,3,0,8.25,0,0,1,0,0,1,0,0,0
2.26,10.58,1.0,3,0,8.08,0,1,0,0,0,0,0,1,0
1.4,1.0,2.0,12,1,7.3,0,1,0,0,0,1,0,0,0
1.65,7.17,6.0,15,0,14.66,1,0,0,0,0,1,0,0,0
2.68,3.92,1.0,13,0,14.33,1,0,0,0,1,0,0,0,0
1.52,2.87,1.0,10,0,8.68,0,0,1,0,0,0,0,1,0
18.17,31.28,1.0,1,0,64.16,0,0,1,0,0,0,1,0,0
0.67,2.59,1.0,21,0,6.28,0,0,0,1,1,0,0,0,0
5.95,10.05,1.0,13,1,19.15,0,1,0,0,0,0,0,1,0
4.23,9.38,4.0,23,0,20.32,0,0,1,0,0,1,0,0,0
0.95,5.06,3.0,6,0,9.2,1,0,0,0,0,1,0,0,0
4.06,10.46,1.0,10,0,24.92,0,0,0,1,1,0,0,0,0
16.05,28.92,1.0,6,1,51.59,0,0,1,0,1,0,0,0,0
13.59,28.9,1.0,15,0,57.22,1,0,0,0,1,0,0,0,0
2.39,6.97,5.0,5,0,22.01,0,0,0,1,0,1,0,0,0
1.5,3.21,1.0,5,0,15.55,1,0,0,0,0,0,1,0,0
8.84,21.51,2.0,1,0,42.22,1,0,0,0,1,0,0,0,0
6.51,9.74,1.0,7,0,22.3,0,1,0,0,0,0,0,1,0
6.78,15.14,2.0,6,0,21.93,0,0,1,0,1,0,0,0,0
2.63,5.09,3.0,23,1,12.17,0,1,0,0,0,0,0,0,1
11.74,13.82,6.0,13,0,28.09,0,1,0,0,1,0,0,0,0
1.66,3.09,2.0,8,1,11.88,0,0,1,0,1,0,0,0,0
3.13,5.81,1.0,14,0,14.24,1,0,0,0,1,0,0,0,0
4.43,8.33,2.0,21,0,20.68,0,0,1,0,0,0,0,0,1
5.67,12.42,2.0,17,1,33.09,1,0,0,0,0,0,1,0,0
2.22,6.81,2.0,11,1,10.28,0,1,0,0,0,0,0,1,0
0.98,2.45,4.0,22,0,10.27,1,0,0,0,1,0,0,0,0
7.55,14.79,1.0,18,1,34.42,0,0,1,0,0,0,0,0,1
2.72,6.24,1.0,12,0,15.89,1,0,0,0,0,0,1,0,0
6.96,14.0,2.0,6,0,23.3,0,0,1,0,1,0,0,0,0
1.34,2.08,5.0,9,0,11.34,0,0,1,0,0,1,0,0,0
5.25,11.39,1.0,9,0,28.17,0,0,1,0,0,0,0,0,1
6.08,10.62,5.0,1,1,23.53,0,0,1,0,1,0,0,0,0
0.5,3.5,5.0,13,0,5.65,0,1,0,0,1,0,0,0,0
3.28,7.14,4.0,12,0,15.14,0,0,1,0,0,0,0,1,0
1.15,1.85,4.0,21,1,7.09,0,0,1,0,0,1,0,0,0
0.52,2.89,4.0,5,0,10.42,1,0,0,0,0,0,0,0,1
3.11,10.52,2.0,12,0,21.04,0,0,0,1,1,0,0,0,0
13.28,25.07,1.0,8,0,45.09,0,0,1,0,0,1,0,0,0
2.35,3.92,1.0,12,1,12.27,0,0,1,0,0,0,0,1,0
9.15,21.54,1.0,4,0,43.89,1,0,0,0,1,0,0,0,0
11.42,20.41,1.0,13,0,37.73,0,0,1,0,1,0,0,0,0
7.24,12.82,1.0,4,1,20.68,0,1,0,0,1,0,0,0,0
5.1,14.8,4.0,8,0,29.92,1,0,0,0,0,1,0,0,0
4.25,7.53,2.0,7,0,15.93,0,1,0,0,0,0,1,0,0
3.43,7.98,1.0,6,1,11.19,0,1,0,0,0,1,0,0,0
14.2,32.48,1.0,21,0,62.68,1,0,0,0,1,0,0,0,0
1.06,1.0,4.0,22,0,9.25,0,0,1,0,1,0,0,0,0
10.5,24.78,1.0,23,0,52.87,1,0,0,0,0,0,0,1,0
1.6,3.5,1.0,7,1,10.87,1,0,0,0,0,1,0,0,0
0.55,1.0,1.0,0,0,10.49,1,0,0,0,0,0,0,0,1
10.81,22.46,3.0,6,0,40.96,0,0,1,0,0,0,0,1,0
6.84,9.47,1.0,18,1,19.93,0,1,0,0,1,0,0,0,0
14.75,36.11,5.0,1,0,70.38,1,0,0,0,0,1,0,0,0
1.2,2.64,1.0,13,1,10.07,1,0,0,0,1,0,0,0,0
12.69,20.11,1.0,17,0,44.06,0,0,1,0,0,0,1,0,0
1.8,3.22,4.0,14,0,10.61,1,0,0,0,1,0,0,0,0
1.43,1.62,5.0,13,1,9.52,0,0,1,0,0,0,0,1,0
1.44,2.67,1.0,23,0,8.61,0,0,1,0,1,0,0,0,0
13.48,28.29,1.0,18,1,48.2,0,0,1,0,1,0,0,0,0
8.75,16.47,2.0,18,0,27.3,0,1,0,0,0,0,1,0,0
5.92,8.42,1.0,21,0,18.06,0,1,0,0,0,0,1,0,0
3.56,5.76,1.0,16,0,17.88,1,0,0,0,0,1,0,0,0
16.78,29.97,3.0,21,0,54.25,0,0,1,0,1,0,0,0,0
3.99,6.94,2.0,18,1,16.6,0,1,0,0,0,0,0,1,0
4.63,3.79,1.0,19,1,12.97,0,1,0,0,1,0,0,0,0
3.78,7.78,4.0,18,0,24.41,1,0,0,0,1,0,0,0,0
4.97,16.79,2.0,0,0,36.23,0,0,0,1,1,0,0,0,0
2.87,5.97,1.0,18,0,14.53,0,0,1,0,0,1,0,0,0
11.01,25.69,1.0,6,0,51.29,1,0,0,0,1,0,0,0,0
5.59,15.15,1.0,22,0,36.29,0,0,0,1,1,0,0,0,0
2.11,3.99,1.0,10,0,11.43,1,0,0,0,0,0,1,0,0
18.39,35.57,1.0,4,0,66.28,0,0,1,0,1,0,0,0,0
3.87,7.54,1.0,16,1,14.46,0,0,1,0,1,0,0,0,0
6.27,13.3,1.0,10,1,24.35,0,0,1,0,1,0,0,0,0
7.83,18.24,2.0,7,0,38.84,1,0,0,0,1,0,0,0,0
0.99,3.07,1.0,9,0,11.48,1,0,0,0,1,0,0,0,0
7.9,14.72,2.0,9,0,31.84,0,0,1,0,0,0,1,0,0
3.26,8.79,1.0,12,0,16.92,0,0,1,0,0,0,0,0,1
1.2,1.82,1.0,17,1,7.35,0,1,0,0,0,0,0,1,0
12.64,28.95,2.0,9,0,59.18,1,0,0,0,1,0,0,0,0
7.74,14.93,1.0,18,0,33.75,0,0,1,0,0,0,0,1,0
6.1,9.11,1.0,19,0,24.91,0,0,1,0,0,1,0,0,0
12.43,10.58,1.0,19,0,35.5,0,1,0,0,0,1,0,0,0
1.32,2.14,5.0,15,1,13.78,0,0,0,1,0,0,0,1,0
2.99,5.02,2.0,4,1,11.62,0,1,0,0,1,0,0,0,0
2.29,6.48,1.0,2,1,19.18,0,0,0,1,1,0,0,0,0
10.9,20.34,5.0,14,1,44.59,0,0,1,0,0,0,0,0,1
0.5,1.0,2.0,1,0,5.64,0,1,0,0,1,0,0,0,0
6.75,17.12,2.0,12,0,31.52,1,0,0,0,1,0,0,0,0
11.5,24.54,1.0,21,0,48.93,1,0,0,0,1,0,0,0,0
16.75,32.78,2.0,7,0,58.38,0,0,1,0,1,0,0,0,0
3.35,7.93,1.0,22,0,20.22,1,0,0,0,1,0,0,0,0
13.77,35.72,1.0,16,0,78.0,0,0,0,1,1,0,0,0,0
0.94,2.17,1.0,3,0,7.75,0,1,0,0,0,1,0,0,0
14.99,35.08,1.0,18,1,66.91,1,0,0,0,1,0,0,0,0
1.09,1.0,1.0,21,0,5.72,0,0,1,0,0,1,0,0,0
4.05,7.91,1.0,8,0,16.55,0,0,1,0,1,0,0,0,0
12.77,21.31,3.0,22,1,41.89,0,0,1,0,1,0,0,0,0
1.3,1.07,1.0,14,0,8.81,0,0,1,0,0,0,0,1,0
2.08,3.19,3.0,8,1,10.15,0,1,0,0,0,0,0,1,0
10.25,15.85,2.0,23,1,34.38,0,0,1,0,0,1,0,0,0
10.18,16.78,1.0,20,0,33.53,0,0,1,0,1,0,0,0,0
8.2,13.37,1.0,8,0,28.16,0,0,1,0,1,0,0,0,0
9.47,17.91,4.0,13,0,35.18,0,0,1,0,0,0,0,1,0
6.26,12.62,1.0,22,1,24.61,0,0,1,0,1,0,0,0,0
2.32,2.56,2.0,20,0,12.92,0,0,1,0,0,0,0,1,0
3.39,7.76,2.0,15,0,22.99,0,0,0,1,0,1,0,0,0
1.6,3.28,1.0,23,1,10.12,0,0,1,0,0,0,0,1,0
19.13,28.92,1.0,22,0,51.48,0,1,0,0,0,1,0,0,0
7.0,11.72,1.0,16,1,23.84,0,0,1,0,1,0,0,0,0
4.1,13.19,4.0,12,1,23.02,1,0,0,0,1,0,0,0,0
4.96,7.81,3.0,8,1,16.02,0,1,0,0,0,1,0,0,0
1.33,2.32,1.0,6,0,7.25,1,0,0,0,1,0,0,0,0
7.06,15.26,1.0,0,1,26.08,0,0,1,0,1,0,0,0,0
5.64,11.67,1.0,0,0,21.63,0,0,1,0,1,0,0,0,0
7.56,18.07,5.0,4,0,50.2,0,0,0,1,0,1,0,0,0
0.5,1.0,1.0,23,0,4.97,0,1,0,0,1,0,0,0,0
16.45,29.95,1.0,8,1,59.06,0,0,1,0,0,0,1,0,0
6.66,11.24,1.0,5,1,21.72,0,1,0,0,0,0,1,0,0
9.54,12.17,2.0,12,0,25.51,0,1,0,0,0,0,0,1,0
9.83,18.14,1.0,14,1,26.38,0,1,0,0,1,0,0,0,0
1.32,2.53,4.0,5,0,9.56,0,0,1,0,0,0,0,1,0
6.87,18.19,2.0,5,0,42.97,0,0,0,1,0,1,0,0,0
7.47,14.7,1.0,3,0,36.08,1,0,0,0,1,0,0,0,0
4.41,7.29,1.0,10,0,16.97,0,0,1,0,0,0,1,0,0
10.67,13.85,1.0,20,0,25.89,0,1,0,0,0,1,0,0,0
4.79,13.73,1.0,2,0,38.21,0,0,0,1,0,0,0,1,0
0.96,1.78,1.0,11,0,9.71,0,0,0,1,1,0,0,0,0
14.61,23.58,1.0,20,1,38.47,0,1,0,0,1,0,0,0,0
1.07,2.34,3.0,5,0,13.77,0,0,0,1,0,0,0,1,0
16.32,28.78,1.0,5,0,54.12,0,0,1,0,1,0,0,0,0
